LocusID	GOterm	GOdesc	Ontology
Solyc08g081960	GO:0003700	DNA-binding transcription factor activity	MF
Solyc08g081960	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g081990	GO:0005515	protein binding	MF
Solyc08g082010	GO:0003779	actin binding	MF
Solyc08g082050	GO:0005515	protein binding	MF
Solyc08g082100	GO:0005515	protein binding	MF
Solyc08g082170	GO:0004650	polygalacturonase activity	MF
Solyc08g082170	GO:0005975	carbohydrate metabolic process	BP
Solyc08g082200	GO:0003896	DNA primase activity	MF
Solyc08g082200	GO:0006269	"DNA replication	 synthesis of RNA primer"	BP
Solyc08g082210	GO:0003700	DNA-binding transcription factor activity	MF
Solyc08g082210	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g082250	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc08g082250	GO:0005975	carbohydrate metabolic process	BP
Solyc08g082260	GO:0003824	catalytic activity	MF
Solyc08g082270	GO:0005515	protein binding	MF
Solyc08g082280	GO:0003824	catalytic activity	MF
Solyc08g082290	GO:0016021	integral component of membrane	CC
Solyc08g082290	GO:0032977	membrane insertase activity	MF
Solyc08g082310	GO:0030247	polysaccharide binding	MF
Solyc08g082320	GO:0008270	zinc ion binding	MF
Solyc08g082340	GO:0016746	acyltransferase activity	MF
Solyc08g082350	GO:0005515	protein binding	MF
Solyc08g082400	GO:0009767	photosynthetic electron transport chain	BP
Solyc08g082450	GO:0006629	lipid metabolic process	BP
Solyc08g082460	GO:0004672	protein kinase activity	MF
Solyc08g082460	GO:0006468	protein phosphorylation	BP
Solyc08g082480	GO:0005515	protein binding	MF
Solyc08g082490	GO:0016788	"hydrolase activity	 acting on ester bonds"	MF
Solyc08g082500	GO:0016788	"hydrolase activity	 acting on ester bonds"	MF
Solyc08g082530	GO:0004222	metalloendopeptidase activity	MF
Solyc08g082530	GO:0005524	ATP binding	MF
Solyc08g082530	GO:0006508	proteolysis	BP
Solyc08g082580	GO:0003677	DNA binding	MF
Solyc08g082580	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g082590	GO:0009055	electron transfer activity	MF
Solyc08g082590	GO:0015035	protein-disulfide reductase activity	MF
Solyc08g082590	GO:0045454	cell redox homeostasis	BP
Solyc08g082630	GO:0003677	DNA binding	MF
Solyc08g082630	GO:0005634	nucleus	CC
Solyc08g082630	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g082630	GO:0009725	response to hormone	BP
Solyc08g082640	GO:0016020	membrane	CC
Solyc08g082640	GO:0016760	cellulose synthase (UDP-forming) activity	MF
Solyc08g082640	GO:0030244	cellulose biosynthetic process	BP
Solyc08g082650	GO:0016020	membrane	CC
Solyc08g082650	GO:0016760	cellulose synthase (UDP-forming) activity	MF
Solyc08g082650	GO:0030244	cellulose biosynthetic process	BP
Solyc08g082660	GO:0016020	membrane	CC
Solyc08g082660	GO:0016760	cellulose synthase (UDP-forming) activity	MF
Solyc08g082660	GO:0030244	cellulose biosynthetic process	BP
Solyc08g082670	GO:0016020	membrane	CC
Solyc08g082670	GO:0016760	cellulose synthase (UDP-forming) activity	MF
Solyc08g082670	GO:0030244	cellulose biosynthetic process	BP
Solyc08g082690	GO:0003735	structural constituent of ribosome	MF
Solyc08g082690	GO:0005840	ribosome	CC
Solyc08g082690	GO:0006412	translation	BP
Solyc08g082690	GO:0019843	rRNA binding	MF
Solyc08g082750	GO:0005515	protein binding	MF
Solyc08g082755	GO:0005743	mitochondrial inner membrane	CC
Solyc08g082755	GO:0006850	mitochondrial pyruvate transmembrane transport	BP
Solyc08g082770	GO:0016021	integral component of membrane	CC
Solyc08g082810	GO:0000272	polysaccharide catabolic process	BP
Solyc08g082810	GO:0016161	beta-amylase activity	MF
Solyc08g082830	GO:0006807	nitrogen compound metabolic process	BP
Solyc08g082840	GO:0006506	GPI anchor biosynthetic process	BP
Solyc08g082850	GO:0005524	ATP binding	MF
Solyc08g082850	GO:0016887	ATP hydrolysis activity	MF
Solyc08g082860	GO:0004555	"alpha	alpha-trehalase activity"	MF
Solyc08g082860	GO:0005991	trehalose metabolic process	BP
Solyc08g082880	GO:0006412	translation	BP
Solyc08g082880	GO:0008168	methyltransferase activity	MF
Solyc08g082900	GO:0005515	protein binding	MF
Solyc08g082910	GO:0003677	DNA binding	MF
Solyc08g082910	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g082920	GO:0005789	endoplasmic reticulum membrane	CC
Solyc08g082920	GO:0016021	integral component of membrane	CC
Solyc08g082950	GO:0015743	malate transport	BP
Solyc08g082980	GO:0004672	protein kinase activity	MF
Solyc08g082980	GO:0005524	ATP binding	MF
Solyc08g082980	GO:0006468	protein phosphorylation	BP
Solyc08g082990	GO:0055085	transmembrane transport	BP
Solyc08g083020	GO:0005524	ATP binding	MF
Solyc08g083040	GO:0004672	protein kinase activity	MF
Solyc08g083040	GO:0005524	ATP binding	MF
Solyc08g083040	GO:0006468	protein phosphorylation	BP
Solyc08g083060	GO:0055085	transmembrane transport	BP
Solyc08g083110	GO:0030170	pyridoxal phosphate binding	MF
Solyc08g083120	GO:0005515	protein binding	MF
Solyc08g083170	GO:0046983	protein dimerization activity	MF
Solyc08g083210	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc08g083210	GO:0005975	carbohydrate metabolic process	BP
Solyc08g083230	GO:0005524	ATP binding	MF
Solyc08g083230	GO:0005634	nucleus	CC
Solyc08g083230	GO:0006355	regulation of DNA-templated transcription	BP
Solyc08g083240	GO:0005515	protein binding	MF
Solyc08g083250	GO:0016787	hydrolase activity	MF
Solyc08g083270	GO:0009055	electron transfer activity	MF
Solyc08g083270	GO:0015035	protein-disulfide reductase activity	MF
Solyc08g083270	GO:0045454	cell redox homeostasis	BP
Solyc08g083280	GO:0055114	oxidoreductase process	MF
Solyc08g083300	GO:0016579	protein deubiquitination	BP
Solyc08g083300	GO:0036459	GO:0036459	
Solyc08g083310	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc08g083310	GO:0005975	carbohydrate metabolic process	BP
Solyc08g083330	GO:0008289	lipid binding	MF
Solyc08g083340	GO:0006486	protein glycosylation	BP
Solyc08g083340	GO:0008378	galactosyltransferase activity	MF
Solyc08g083340	GO:0016020	membrane	CC
Solyc08g083360	GO:0009055	electron transfer activity	MF
Solyc08g083360	GO:0051536	iron-sulfur cluster binding	MF
Solyc08g083370	GO:0000287	magnesium ion binding	MF
Solyc08g083370	GO:0004427	inorganic diphosphate phosphatase activity	MF
Solyc08g083370	GO:0005737	cytoplasm	CC
Solyc08g083370	GO:0006796	phosphate-containing compound metabolic process	BP
Solyc08g083410	GO:0005506	iron ion binding	MF
Solyc08g083410	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083410	GO:0020037	heme binding	MF
Solyc08g083410	GO:0055114	oxidoreductase process	MF
Solyc08g083450	GO:0005506	iron ion binding	MF
Solyc08g083450	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083450	GO:0020037	heme binding	MF
Solyc08g083450	GO:0055114	oxidoreductase process	MF
Solyc08g083500	GO:0005506	iron ion binding	MF
Solyc08g083500	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083500	GO:0020037	heme binding	MF
Solyc08g083500	GO:0055114	oxidoreductase process	MF
Solyc08g083505	GO:0005506	iron ion binding	MF
Solyc08g083505	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083505	GO:0020037	heme binding	MF
Solyc08g083505	GO:0055114	oxidoreductase process	MF
Solyc08g083510	GO:0005506	iron ion binding	MF
Solyc08g083510	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083510	GO:0020037	heme binding	MF
Solyc08g083510	GO:0055114	oxidoreductase process	MF
Solyc08g083520	GO:0005506	iron ion binding	MF
Solyc08g083520	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g083520	GO:0020037	heme binding	MF
Solyc08g083520	GO:0055114	oxidoreductase process	MF
Solyc08g150102	GO:0005506	iron ion binding	MF
Solyc08g150102	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g150102	GO:0020037	heme binding	MF
Solyc08g150102	GO:0055114	oxidoreductase process	MF
Solyc08g150142	GO:0005506	iron ion binding	MF
Solyc08g150142	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g150142	GO:0020037	heme binding	MF
Solyc08g150142	GO:0055114	oxidoreductase process	MF
Solyc08g150147	GO:0004672	protein kinase activity	MF
Solyc08g150147	GO:0005524	ATP binding	MF
Solyc08g150147	GO:0006468	protein phosphorylation	BP
Solyc08g160110	GO:0005506	iron ion binding	MF
Solyc08g160110	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc08g160110	GO:0020037	heme binding	MF
Solyc08g160110	GO:0055114	oxidoreductase process	MF
Solyc08g160330	GO:0043531	ADP binding	MF
Solyc08g160510	GO:0000723	telomere maintenance	BP
Solyc08g160510	GO:0003678	DNA helicase activity	MF
Solyc08g160510	GO:0006281	DNA repair	BP
Solyc08g160530	GO:0000723	telomere maintenance	BP
Solyc08g160530	GO:0003678	DNA helicase activity	MF
Solyc08g160530	GO:0006281	DNA repair	BP
Solyc08g161140	GO:0000723	telomere maintenance	BP
Solyc08g161140	GO:0003678	DNA helicase activity	MF
Solyc08g161140	GO:0006281	DNA repair	BP
Solyc08g161190	GO:0000723	telomere maintenance	BP
Solyc08g161190	GO:0003678	DNA helicase activity	MF
Solyc08g161190	GO:0006281	DNA repair	BP
Solyc08g161200	GO:0000723	telomere maintenance	BP
Solyc08g161200	GO:0003678	DNA helicase activity	MF
Solyc08g161200	GO:0006281	DNA repair	BP
Solyc08g161250	GO:0000723	telomere maintenance	BP
Solyc08g161250	GO:0003678	DNA helicase activity	MF
Solyc08g161250	GO:0006281	DNA repair	BP
Solyc08g161260	GO:0000723	telomere maintenance	BP
Solyc08g161260	GO:0003678	DNA helicase activity	MF
Solyc08g161260	GO:0006281	DNA repair	BP
Solyc08g161380	GO:0046983	protein dimerization activity	MF
Solyc08g161590	GO:0016702	"oxidoreductase activity	 acting on single donors with incorporation of molecular oxygen	 incorporation of two atoms of oxygen"	MF
Solyc08g161590	GO:0055114	oxidoreductase process	MF
Solyc09g005000	GO:0004672	protein kinase activity	MF
Solyc09g005000	GO:0005524	ATP binding	MF
Solyc09g005000	GO:0006468	protein phosphorylation	BP
Solyc09g005070	GO:0046983	protein dimerization activity	MF
Solyc09g005080	GO:0005515	protein binding	MF
Solyc09g005090	GO:0005515	protein binding	MF
Solyc09g005110	GO:0000287	magnesium ion binding	MF
Solyc09g005110	GO:0030976	thiamine pyrophosphate binding	MF
Solyc09g005180	GO:0003885	"D-arabinono-1	4-lactone oxidase activity"	MF
Solyc09g005180	GO:0016020	membrane	CC
Solyc09g005180	GO:0055114	oxidoreductase process	MF
Solyc09g005190	GO:0004672	protein kinase activity	MF
Solyc09g005190	GO:0006468	protein phosphorylation	BP
Solyc09g005260	GO:0016021	integral component of membrane	CC
Solyc09g005260	GO:0055085	transmembrane transport	BP
Solyc09g005270	GO:0003723	RNA binding	MF
Solyc09g005290	GO:0043531	ADP binding	MF
Solyc09g005360	GO:0006355	regulation of DNA-templated transcription	BP
Solyc09g005360	GO:0042393	histone binding	MF
Solyc09g005380	GO:0016020	membrane	CC
Solyc09g005380	GO:0022857	transmembrane transporter activity	MF
Solyc09g005380	GO:0055085	transmembrane transport	BP
Solyc09g005400	GO:0006952	defense response	BP
Solyc09g005410	GO:0006952	defense response	BP
Solyc09g005420	GO:0006952	defense response	BP
Solyc09g005425	GO:0006952	defense response	BP
Solyc09g005480	GO:0005515	protein binding	MF
Solyc09g005490	GO:0016020	membrane	CC
Solyc09g005490	GO:0030001	metal ion transport	BP
Solyc09g005490	GO:0046873	metal ion transmembrane transporter activity	MF
Solyc09g005500	GO:0006952	defense response	BP
Solyc09g005520	GO:0005515	protein binding	MF
Solyc09g005540	GO:0016020	membrane	CC
Solyc09g005540	GO:0030001	metal ion transport	BP
Solyc09g005540	GO:0046873	metal ion transmembrane transporter activity	MF
Solyc09g005550	GO:0005509	calcium ion binding	MF
Solyc09g005600	GO:0016021	integral component of membrane	CC
Solyc09g005600	GO:0016192	vesicle-mediated transport	BP
Solyc09g005610	GO:0006351	DNA-templated transcription	BP
Solyc09g005610	GO:0043565	sequence-specific DNA binding	MF
Solyc09g005700	GO:0008837	diaminopimelate epimerase activity	MF
Solyc09g005700	GO:0009089	lysine biosynthetic process via diaminopimelate	BP
Solyc09g005720	GO:0003735	structural constituent of ribosome	MF
Solyc09g005720	GO:0005840	ribosome	CC
Solyc09g005720	GO:0006412	translation	BP
Solyc09g005770	GO:0005515	protein binding	MF
Solyc09g005830	GO:0000145	exocyst	CC
Solyc09g005830	GO:0006887	exocytosis	BP
Solyc09g005840	GO:0000145	exocyst	CC
Solyc09g005840	GO:0006887	exocytosis	BP
Solyc09g005870	GO:0017003	protein-heme linkage	BP
Solyc09g005870	GO:0017004	cytochrome complex assembly	BP
Solyc09g005870	GO:0020037	heme binding	MF
Solyc09g005920	GO:0016021	integral component of membrane	CC
Solyc09g005970	GO:0016020	membrane	CC
Solyc09g005980	GO:0003676	nucleic acid binding	MF
Solyc09g005980	GO:0008270	zinc ion binding	MF
Solyc09g007030	GO:0003777	microtubule motor activity	MF
Solyc09g007030	GO:0005524	ATP binding	MF
Solyc09g007030	GO:0007018	microtubule-based movement	BP
Solyc09g007030	GO:0008017	microtubule binding	MF
Solyc09g007080	GO:0003824	catalytic activity	MF
Solyc09g007110	GO:0004672	protein kinase activity	MF
Solyc09g007110	GO:0006468	protein phosphorylation	BP
Solyc09g007130	GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	MF
Solyc09g007130	GO:0015940	pantothenate biosynthetic process	BP
Solyc09g007150	GO:0005515	protein binding	MF
Solyc09g007170	GO:0004672	protein kinase activity	MF
Solyc09g007170	GO:0006468	protein phosphorylation	BP
Solyc09g007190	GO:0055114	oxidoreductase process	MF
Solyc09g007210	GO:0003677	DNA binding	MF
Solyc09g007210	GO:0003824	catalytic activity	MF
Solyc09g007210	GO:0005524	ATP binding	MF
Solyc09g007210	GO:0005694	chromosome	CC
Solyc09g007210	GO:0006259	DNA metabolic process	BP
Solyc09g007220	GO:0005515	protein binding	MF
Solyc09g007250	GO:0003735	structural constituent of ribosome	MF
Solyc09g007250	GO:0005840	ribosome	CC
Solyc09g007250	GO:0006412	translation	BP
Solyc09g007260	GO:0003700	DNA-binding transcription factor activity	MF
Solyc09g007260	GO:0006355	regulation of DNA-templated transcription	BP
Solyc09g007270	GO:0004601	peroxidase activity	MF
Solyc09g007270	GO:0006979	response to oxidative stress	BP
Solyc09g007270	GO:0020037	heme binding	MF
Solyc09g007270	GO:0055114	oxidoreductase process	MF
Solyc09g007280	GO:0004672	protein kinase activity	MF
Solyc09g007280	GO:0006468	protein phosphorylation	BP
Solyc09g007300	GO:0004252	serine-type endopeptidase activity	MF
Solyc09g007300	GO:0006508	proteolysis	BP
Solyc09g007310	GO:0004842	ubiquitin-protein transferase activity	MF
Solyc09g007350	GO:0003735	structural constituent of ribosome	MF
Solyc09g007350	GO:0005840	ribosome	CC
Solyc09g007350	GO:0006412	translation	BP
Solyc09g007370	GO:0003723	RNA binding	MF
Solyc09g007370	GO:0004540	ribonuclease activity	MF
Solyc09g007370	GO:0006396	RNA processing	BP
Solyc09g007370	GO:0030677	ribonuclease P complex	CC
Solyc09g007410	GO:0005515	protein binding	MF
Solyc09g007420	GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	MF
Solyc09g007420	GO:0016020	membrane	CC
Solyc09g007430	GO:0003697	single-stranded DNA binding	MF
Solyc09g007440	GO:0003676	nucleic acid binding	MF
Solyc09g007440	GO:0005524	ATP binding	MF
Solyc09g007500	GO:0003677	DNA binding	MF
Solyc09g007500	GO:0005634	nucleus	CC
Solyc09g007500	GO:0006355	regulation of DNA-templated transcription	BP
Solyc09g007510	GO:0004672	protein kinase activity	MF
Solyc09g007510	GO:0005524	ATP binding	MF
Solyc09g007510	GO:0006468	protein phosphorylation	BP
Solyc09g007520	GO:0004601	peroxidase activity	MF
Solyc09g007520	GO:0006979	response to oxidative stress	BP
Solyc09g007520	GO:0020037	heme binding	MF
Solyc09g007520	GO:0055114	oxidoreductase process	MF
Solyc09g007540	GO:0000166	nucleotide binding	MF
Solyc09g007540	GO:0004812	aminoacyl-tRNA ligase activity	MF
Solyc09g007540	GO:0005524	ATP binding	MF
Solyc09g007540	GO:0006418	tRNA aminoacylation for protein translation	BP
Solyc09g007630	GO:0005515	protein binding	MF
Solyc09g007640	GO:0004185	serine-type carboxypeptidase activity	MF
Solyc09g007640	GO:0006508	proteolysis	BP
Solyc09g007670	GO:0005515	protein binding	MF
Solyc09g007680	GO:0008270	zinc ion binding	MF
Solyc09g007710	GO:0005515	protein binding	MF
Solyc09g007750	GO:0004672	protein kinase activity	MF
Solyc09g007750	GO:0005524	ATP binding	MF
Solyc09g007750	GO:0006468	protein phosphorylation	BP
Solyc09g007760	GO:0015267	channel activity	MF
Solyc09g007760	GO:0016020	membrane	CC
Solyc09g007760	GO:0055085	transmembrane transport	BP
Solyc09g007770	GO:0015267	channel activity	MF
Solyc09g007770	GO:0016020	membrane	CC
Solyc09g007770	GO:0055085	transmembrane transport	BP
Solyc09g007810	GO:0003677	DNA binding	MF
Solyc09g007810	GO:0005634	nucleus	CC
Solyc09g007810	GO:0006355	regulation of DNA-templated transcription	BP
Solyc09g007810	GO:0009725	response to hormone	BP
Solyc09g007820	GO:0005515	protein binding	MF
Solyc09g007840	GO:0005216	monoatomic ion channel activity	MF
Solyc09g007840	GO:0006811	monoatomic ion transport	BP
Solyc09g007840	GO:0016020	membrane	CC
Solyc09g007840	GO:0055085	transmembrane transport	BP
Solyc09g007850	GO:0003676	nucleic acid binding	MF
Solyc09g007870	GO:0016020	membrane	CC
Solyc09g007870	GO:0030001	metal ion transport	BP
Solyc09g007870	GO:0046873	metal ion transmembrane transporter activity	MF
Solyc09g007970	GO:0009733	response to auxin	BP
Solyc09g008000	GO:0005524	ATP binding	MF
